Date,PRE,RHU,RS,MINTEM,MAXTEM,WIN
1957-1,1.7000000000000002,,175.50000000000003,-32.009677419354844,-21.216129032258067,1.6096774193548387
1957-2,5.699999999999999,0.6139285714285715,193.9,-31.47142857142857,-20.889285714285712,1.6500000000000001
1957-3,2.8000000000000003,0.5703225806451613,305.40000000000003,-23.083870967741937,-10.258064516129032,2.193548387096774
1957-4,19.7,0.5373333333333333,241.5,-4.8966666666666665,7.273333333333334,4.07
1957-5,22.7,0.49354838709677423,278.29999999999995,1.9322580645161291,17.138709677419357,4.138709677419355
1957-6,38.7,0.666,231.10000000000002,7.966666666666667,22.586666666666666,2.8633333333333337
1957-7,144.60000000000002,0.797741935483871,144.9,10.72258064516129,22.03548387096774,3.0161290322580645
1957-8,115.5,0.8061290322580645,179.29999999999998,9.864516129032259,19.274193548387096,3.609677419354839
1957-9,21.1,0.685,206.9,0.47666666666666674,13.116666666666667,2.36
1957-10,8.700000000000001,0.5493548387096775,230.8,-7.519354838709678,7.122580645161291,2.906451612903226
1957-11,4.5,0.629,169.39999999999998,-16.51,-4.343333333333334,2.683333333333333
1957-12,5.3,0.7935483870967742,152.4,-27.70967741935484,-17.306451612903224,1.238709677419355
1958-1,3.0,0.7429032258064516,189.29999999999998,-30.096774193548388,-19.967741935483872,1.5258064516129033
1958-2,5.0,0.7653571428571428,213.79999999999998,-26.264285714285712,-13.735714285714286,1.0035714285714286
1958-3,6.400000000000001,0.6303225806451612,265.20000000000005,-19.48709677419355,-7.851612903225806,2.9967741935483874
1958-4,29.700000000000003,0.5683333333333334,266.09999999999997,-8.276666666666667,3.23,5.086666666666668
1958-5,14.299999999999999,0.5093548387096775,340.0,1.464516129032258,16.851612903225806,4.490322580645161
1958-6,96.1,0.6739999999999999,296.4,7.78,22.660000000000004,3.55
1958-7,193.10000000000002,0.7996774193548387,210.6,12.274193548387096,22.629032258064516,3.57741935483871
1958-8,49.300000000000004,0.7838709677419355,262.90000000000003,8.938709677419356,20.961290322580645,2.793548387096774
1958-9,59.2,0.7143333333333334,196.8,2.4733333333333336,14.866666666666667,3.2233333333333336
1958-10,10.700000000000001,0.6312903225806452,226.39999999999998,-6.525806451612904,6.303225806451613,2.335483870967742
1958-11,4.0,0.6679999999999999,209.00000000000003,-16.916666666666668,-5.3133333333333335,2.2766666666666664
1958-12,13.600000000000001,0.7748387096774193,142.39999999999998,-23.193548387096776,-13.141935483870968,1.941935483870968
1959-1,2.7,0.7519354838709679,175.8,-32.35806451612903,-22.483870967741936,1.2645161290322582
1959-2,2.0,0.7560714285714286,225.4,-25.84642857142857,-14.417857142857143,1.0178571428571428
1959-3,1.2000000000000002,0.6525806451612903,276.09999999999997,-14.235483870967743,-1.7000000000000002,2.245161290322581
1959-4,2.2,0.43966666666666665,265.80000000000007,-6.046666666666667,8.28,2.9833333333333334
1959-5,9.6,0.43516129032258066,295.7,0.6967741935483871,17.538709677419355,4.125806451612903
1959-6,27.3,0.6080000000000001,283.9,7.773333333333334,23.18,2.636666666666667
1959-7,104.8,0.7406451612903227,253.4,9.858064516129033,22.835483870967742,2.7548387096774194
1959-8,64.89999999999999,0.8290322580645161,193.20000000000005,11.600000000000001,22.03548387096774,2.5
1959-9,44.099999999999994,0.7946666666666666,200.4,5.71,17.259999999999998,2.2800000000000002
1959-10,49.3,0.7496774193548388,142.3,-4.809677419354839,4.596774193548387,3.0193548387096776
1959-11,27.400000000000006,0.798,195.8,-24.573333333333334,-15.373333333333335,1.8633333333333333
1959-12,2.8000000000000003,0.7861290322580645,152.90000000000003,-31.193548387096776,-21.65483870967742,1.1161290322580646
1960-1,3.2,0.7606451612903227,170.3,-38.325806451612905,-29.183870967741935,0.44516129032258067
1960-2,4.999999999999999,0.7641379310344828,181.4,-26.637931034482758,-16.675862068965518,1.717241379310345
1960-3,9.900000000000002,0.732258064516129,255.89999999999998,-20.448387096774194,-9.403225806451612,2.8483870967741938
1960-4,1.4000000000000001,0.643,282.79999999999995,-8.47,3.58,3.75
1960-5,41.0,0.6103225806451613,,-0.7645161290322581,12.893548387096773,4.103225806451613
1960-6,23.6,0.6706666666666667,341.59999999999997,7.743333333333334,23.073333333333334,2.8800000000000003
1960-7,156.09999999999997,0.8332258064516129,238.4,12.583870967741936,23.070967741935487,3.435483870967742
1960-8,44.10000000000001,0.8248387096774193,267.4,9.161290322580646,22.690322580645162,2.0806451612903225
1960-9,55.8,0.7756666666666666,222.8,2.4,16.383333333333333,2.546666666666667
1960-10,6.000000000000001,0.5854838709677419,233.80000000000004,-7.893548387096774,7.387096774193548,3.3483870967741938
1960-11,11.0,0.7326666666666667,167.60000000000002,-19.226666666666667,-7.923333333333334,1.8333333333333333
1960-12,2.7,0.7904166666666667,185.10000000000002,-29.893548387096775,-20.151612903225807,0.532258064516129
1961-1,6.3,0.7250000000000001,181.1,-32.70645161290322,-21.87,0.767741935483871
1961-2,1.1,0.6992857142857144,217.0,-26.814285714285717,-15.071428571428571,1.0178571428571428
1961-3,3.5000000000000004,0.6355172413793103,288.1,-17.480645161290322,-3.8677419354838714,2.1129032258064515
1961-4,8.0,0.49766666666666665,285.0,-6.569999999999999,7.913333333333333,3.6033333333333335
1961-5,16.7,0.48580645161290326,291.90000000000003,0.2419354838709678,15.429032258064517,4.019354838709678
1961-6,21.500000000000004,0.5836666666666667,330.99999999999994,5.0,21.966666666666665,3.75
1961-7,95.5,0.7212903225806452,279.49999999999994,10.97741935483871,24.651612903225807,2.7838709677419353
1961-8,160.1,0.8267741935483871,172.2,9.993548387096775,20.154838709677417,2.5548387096774197
1961-9,30.2,0.7296666666666667,235.20000000000002,2.746666666666667,16.880000000000003,2.4733333333333336
1961-10,10.8,0.5783870967741935,230.9,-8.048387096774194,6.151612903225806,3.835483870967742
1961-11,8.8,0.7236666666666667,165.8,-16.93,-4.586666666666667,2.136666666666667
1961-12,9.4,0.7945161290322581,139.10000000000002,-28.725806451612904,-18.503225806451614,1.5161290322580645
1962-1,2.0000000000000004,0.8435483870967742,181.60000000000002,-29.406451612903226,-19.261290322580646,0.49354838709677423
1962-2,0.5,0.76,216.1,-27.125,-15.135714285714286,0.925
1962-3,11.100000000000001,0.6970967741935483,257.80000000000007,-20.13225806451613,-8.403225806451612,2.912903225806452
1962-4,16.7,0.5630000000000001,252.0,-7.183333333333334,6.596666666666667,3.48
1962-5,34.099999999999994,0.5980645161290322,246.59999999999997,0.4032258064516128,14.98709677419355,3.4419354838709677
1962-6,13.999999999999998,0.6236666666666667,272.2,6.517241379310345,22.796666666666667,3.4
1962-7,133.7,0.802258064516129,217.69999999999996,11.993548387096775,23.66774193548387,3.338709677419355
1962-8,95.3,0.8341935483870968,178.4,9.180645161290323,21.13225806451613,2.0580645161290323
1962-9,61.300000000000004,0.769,163.59999999999997,2.626666666666667,14.9,2.8333333333333335
1962-10,4.6000000000000005,0.6041935483870968,236.3,-7.664516129032258,6.793548387096774,2.6225806451612903
1962-11,1.2999999999999998,0.666,197.60000000000002,-21.2,-9.093333333333334,1.74
1962-12,6.3999999999999995,0.7316129032258064,133.5,-25.1,-14.080645161290322,1.9096774193548387
1963-1,3.6,0.6751612903225807,185.69999999999996,-28.58709677419355,-18.809677419354838,1.196774193548387
1963-2,0.8,0.715,219.0,-25.607142857142858,-11.6,1.25
1963-3,0.30000000000000004,0.5770967741935484,276.9,-15.903225806451612,-0.8903225806451613,2.267741935483871
1963-4,19.0,0.5226666666666666,242.49999999999994,-6.033333333333333,6.3533333333333335,4.41
1963-5,11.8,0.4038709677419355,327.79999999999995,0.5064516129032259,16.687096774193545,4.419354838709677
1963-6,122.19999999999999,0.673,278.5,6.8566666666666665,21.64,3.5733333333333333
1963-7,107.39999999999999,0.7983870967741935,215.29999999999998,12.758064516129032,23.916129032258063,2.5193548387096776
1963-8,89.49999999999997,0.8283870967741935,260.49999999999994,10.525806451612903,22.606451612903225,2.064516129032258
1963-9,56.60000000000001,0.741,226.39999999999998,1.97,15.639999999999999,2.5733333333333333
1963-10,11.5,0.6564516129032258,198.9,-7.167741935483871,5.458064516129032,2.6225806451612907
1963-11,1.6,0.6836666666666668,193.70000000000005,-18.913333333333334,-7.78,1.9966666666666666
1963-12,3.3000000000000003,0.8241935483870968,144.6,-25.63225806451613,-15.832258064516129,0.5838709677419355
1964-1,1.7000000000000002,0.8296774193548386,197.8,-28.958064516129035,-18.25161290322581,0.5193548387096775
1964-2,0.0,0.766896551724138,229.50000000000003,-31.013793103448275,-18.54137931034483,0.6793103448275862
1964-3,10.700000000000001,0.6635483870967742,265.6,-18.919354838709676,-6.15483870967742,2.7580645161290325
1964-4,21.1,0.5376666666666666,220.2,-5.590000000000001,6.196666666666667,4.1866666666666665
1964-5,77.0,0.5519354838709677,289.4,2.52258064516129,17.809677419354838,4.132258064516129
1964-6,66.8,0.6990000000000001,285.70000000000005,8.19,21.683333333333334,2.796666666666667
1964-7,51.4,0.7274193548387097,326.20000000000005,9.419354838709678,23.95483870967742,1.6633333333333333
1964-8,87.2,0.7193548387096774,302.80000000000007,8.925806451612903,23.996774193548386,1.967741935483871
1964-9,25.9,0.693,210.79999999999995,0.47333333333333344,14.846666666666668,2.1566666666666667
1964-10,26.099999999999998,0.6109677419354839,210.40000000000003,-8.483870967741936,4.774193548387097,2.7516129032258063
1964-11,5.300000000000001,0.7080000000000001,171.80000000000004,-18.220000000000002,-6.636666666666667,1.5766666666666669
1964-12,3.1,0.7696774193548387,142.70000000000002,-30.477419354838712,-20.467741935483872,0.45483870967741935
1965-1,1.5999999999999999,0.753225806451613,180.90000000000003,-32.516129032258064,-22.280645161290323,0.6064516129032258
1965-2,2.2,0.7057142857142857,211.1,-30.485714285714288,-19.02857142857143,0.9535714285714285
1965-3,9.200000000000001,0.6593548387096775,260.99999999999994,-20.177419354838708,-7.496774193548387,2.129032258064516
1965-4,13.4,0.5056666666666667,272.90000000000003,-8.12,6.546666666666667,3.1333333333333333
1965-5,17.3,0.46387096774193554,285.40000000000003,0.24516129032258058,15.583870967741936,3.270967741935484
1965-6,39.6,0.5423333333333333,344.8,7.933333333333334,24.64666666666667,2.5566666666666666
1965-7,103.79999999999998,0.7774193548387097,226.30000000000004,10.912903225806453,22.216129032258067,2.2451612903225806
1965-8,51.60000000000001,0.7470967741935484,268.9,8.60967741935484,22.0741935483871,1.7741935483870968
1965-9,14.600000000000001,0.626,238.70000000000005,0.81,16.203333333333333,2.3666666666666667
1965-10,4.6,0.5432258064516129,248.29999999999998,-6.183870967741936,9.441935483870967,2.3161290322580643
1965-11,9.4,0.7,169.39999999999998,-23.526666666666664,-11.876666666666667,1.62
1965-12,3.8000000000000003,0.7380645161290322,136.60000000000002,-33.58064516129032,-23.40967741935484,0.7935483870967742
1966-1,5.2,0.7093548387096775,177.99999999999997,-33.55161290322581,-24.54193548387097,1.1129032258064515
1966-2,10.6,0.7060714285714286,171.60000000000002,-30.564285714285717,-19.539285714285715,2.0535714285714284
1966-3,3.7,0.7348387096774194,286.4,-24.996774193548386,-12.538709677419355,1.2451612903225806
1966-4,6.0,0.5956666666666667,266.40000000000003,-11.326666666666666,0.9133333333333334,3.7533333333333334
1966-5,31.0,0.4774193548387097,286.29999999999995,2.8129032258064517,18.312903225806455,4.090322580645162
1966-6,63.30000000000001,0.693,245.70000000000002,8.256666666666668,22.63,2.65
1966-7,76.10000000000001,0.7441935483870968,258.1,11.129032258064516,24.5,2.5290322580645164
1966-8,67.5,0.7393548387096774,224.6,10.07741935483871,23.345161290322583,2.916129032258065
1966-9,2.5,0.551,271.2,1.25,18.493333333333332,2.7533333333333334
1966-10,14.899999999999999,0.5729032258064517,186.10000000000002,-4.464516129032258,8.82258064516129,3.1064516129032262
1966-11,1.9000000000000001,0.7113333333333334,174.20000000000002,-22.08,-11.163333333333332,1.75
1966-12,1.7000000000000002,0.7758064516129033,167.40000000000003,-34.33870967741935,-24.712903225806453,0.35161290322580646
1967-1,2.2,0.7277419354838709,183.2,-30.68064516129032,-19.96451612903226,1.238709677419355
1967-2,4.800000000000001,0.7067857142857142,214.50000000000003,-28.021428571428572,-15.610714285714286,1.5250000000000001
1967-3,7.4,0.6632258064516129,261.79999999999995,-17.348387096774193,-4.635483870967741,2.3806451612903228
1967-4,8.9,0.49033333333333334,272.00000000000006,-4.903333333333333,10.206666666666667,3.796666666666667
1967-5,29.100000000000005,0.46838709677419355,294.40000000000003,4.183870967741936,19.80322580645161,4.174193548387097
1967-6,9.5,0.5233333333333333,303.59999999999997,7.8133333333333335,24.416666666666668,3.31
1967-7,129.3,0.6990322580645162,257.1,13.05483870967742,26.516129032258064,2.706451612903226
1967-8,98.79999999999998,0.77,250.89999999999998,9.070967741935483,21.15483870967742,3.0032258064516126
1967-9,69.7,0.6486666666666667,246.5,0.9733333333333333,15.24,3.046666666666667
1967-10,7.5,0.6438709677419355,229.39999999999995,-6.04516129032258,8.658064516129032,2.180645161290323
1967-11,6.5,0.7906666666666667,183.49999999999997,-23.540000000000003,-11.793333333333333,1.32
1967-12,4.7,0.7722580645161291,140.6,-28.54516129032258,-19.032258064516128,0.8903225806451613
1968-1,3.1,0.7709677419354839,177.2,-32.354838709677416,-22.393548387096775,0.838709677419355
1968-2,4.699999999999999,0.7417241379310345,197.00000000000003,-29.57931034482759,-17.372413793103448,1.1758620689655173
1968-3,1.5,0.6870967741935484,260.79999999999995,-17.122580645161293,-2.606451612903226,2.4225806451612906
1968-4,20.200000000000003,0.47733333333333333,236.10000000000002,-5.056666666666667,10.6,4.693333333333333
1968-5,21.6,0.4938709677419355,242.1,0.1903225806451613,17.516129032258064,4.116129032258065
1968-6,62.699999999999996,0.6679999999999999,223.59999999999997,5.9399999999999995,22.3,2.9066666666666667
1968-7,15.3,0.6409677419354839,330.50000000000006,11.167741935483871,27.674193548387095,2.5387096774193547
1968-8,48.900000000000006,0.6951612903225807,249.80000000000004,6.761290322580645,22.674193548387095,2.2290322580645165
1968-9,44.6,0.628,210.8,-1.0966666666666667,14.656666666666666,3.283333333333333
1968-10,4.1000000000000005,0.6029032258064516,246.0,-10.803225806451612,6.938709677419355,2.1548387096774193
1968-11,4.8999999999999995,0.7253333333333334,166.29999999999998,-21.75,-8.016666666666667,1.9433333333333336
1968-12,5.500000000000001,0.7664516129032258,149.0,-31.48709677419355,-20.312903225806455,1.5193548387096774
1969-1,1.6,0.7364516129032258,190.7,-36.667741935483875,-25.93548387096774,0.967741935483871
1969-2,1.9000000000000001,0.7257142857142858,216.2,-36.27857142857143,-23.432142857142857,0.9964285714285716
1969-3,8.400000000000002,0.6638709677419355,256.9,-20.683870967741935,-8.290322580645162,3.2225806451612904
1969-4,10.3,0.4986666666666667,262.8,-5.323333333333333,6.8966666666666665,5.213333333333334
1969-5,27.9,0.4964516129032258,286.6,-0.21935483870967745,14.512903225806452,5.625806451612903
1969-6,19.200000000000003,0.45766666666666667,324.40000000000003,6.289655172413793,23.62,4.2
1969-7,74.80000000000001,0.6761290322580645,274.8,12.28709677419355,25.883870967741935,3.838709677419355
1969-8,153.1,0.807741935483871,168.3,11.293548387096775,21.174193548387095,3.5258064516129033
1969-9,26.1,0.6873333333333334,252.0,0.58,14.726666666666667,3.3366666666666664
1969-10,23.700000000000003,0.6332258064516129,203.79999999999998,-6.096774193548387,5.406451612903226,2.9838709677419355
1969-11,6.199999999999999,0.7756666666666666,197.6,-22.6,-12.1,1.7766666666666668
1969-12,2.5000000000000004,0.8570967741935483,152.8,-32.9741935483871,-23.470000000000002,0.8741935483870968
1970-1,1.8,0.8112903225806453,171.39999999999998,-35.0258064516129,-25.36451612903226,0.3064516129032258
1970-2,4.6,0.7903703703703704,216.10000000000002,-29.885185185185183,-19.333333333333332,1.2
1970-3,2.9000000000000004,0.7880645161290323,301.90000000000003,-25.241935483870968,-13.703225806451613,1.5580645161290323
1970-4,6.3,0.5690000000000001,288.3,-6.933333333333334,7.413333333333333,4.23
1970-5,9.700000000000001,0.4341935483870968,306.6000000000001,0.9774193548387098,16.970967741935485,4.919354838709677
1970-6,51.5,0.5516666666666666,341.40000000000003,9.003333333333334,27.05,3.9233333333333333
1970-7,73.7,0.78,220.9,12.774193548387096,25.01290322580645,3.232258064516129
1970-8,81.89999999999999,0.7509677419354839,265.3,9.100000000000001,23.51290322580645,3.0
1970-9,117.0,0.7586206896551724,151.6,3.1133333333333337,12.856666666666666,4.066666666666667
1970-10,4.8,0.6196666666666667,238.09999999999997,-8.113333333333333,5.930000000000001,3.5233333333333334
1970-11,3.0,0.7273333333333334,169.39999999999998,-17.560000000000002,-6.333333333333333,1.7966666666666666
1970-12,5.200000000000001,0.7967741935483871,171.20000000000005,-29.02258064516129,-18.480645161290322,1.3741935483870968
1971-1,4.4,0.7758064516129033,172.79999999999998,-30.735483870967744,-19.661290322580644,1.1225806451612905
1971-2,4.700000000000001,0.7964285714285715,175.89999999999998,-29.153571428571432,-17.964285714285715,1.6928571428571428
1971-3,10.6,0.734516129032258,230.6,-20.538709677419355,-9.170967741935485,2.6064516129032262
1971-4,14.799999999999999,0.6133333333333333,267.0,-6.62,4.993333333333334,4.42
1971-5,19.7,0.5325806451612903,259.7,1.5580645161290323,16.641935483870967,3.5419354838709682
1971-6,60.1,0.673,303.29999999999995,9.243333333333334,24.803333333333335,2.643333333333333
1971-7,65.10000000000001,0.7293548387096774,247.30000000000004,11.116129032258065,24.24516129032258,2.7838709677419353
1971-8,73.2,0.7732258064516129,271.8999999999999,8.848387096774195,22.406451612903226,2.132258064516129
1971-9,77.4,0.7453333333333333,194.79999999999998,3.25,16.926666666666666,2.646666666666667
1971-10,13.8,0.6658064516129032,236.8,-5.958064516129033,6.496774193548387,2.3096774193548386
1971-11,1.8,0.7983333333333333,162.60000000000002,-16.803333333333335,-5.7733333333333325,1.2533333333333334
1971-12,3.4000000000000004,0.8212903225806452,145.4,-26.383870967741935,-16.874193548387098,1.564516129032258
1972-1,1.9,0.8454838709677419,168.0,-31.419354838709676,-19.951612903225808,1.096774193548387
1972-2,3.9000000000000004,0.8010344827586207,197.00000000000006,-29.186206896551724,-16.713793103448275,1.193103448275862
1972-3,4.6000000000000005,0.6964516129032258,263.4,-16.225806451612904,-4.319354838709677,2.6967741935483875
1972-4,27.3,0.5663333333333334,251.4,-6.140000000000001,7.283333333333333,4.136666666666667
1972-5,3.8,0.4003225806451613,265.79999999999995,0.7870967741935485,17.33225806451613,4.919354838709677
1972-6,18.799999999999997,0.616,250.10000000000002,5.196666666666667,20.886666666666667,3.35
1972-7,113.0,0.7545161290322581,202.90000000000003,11.703225806451613,23.200000000000003,3.796774193548387
1972-8,99.0,0.7635483870967742,200.70000000000002,7.064516129032258,20.241935483870968,2.796774193548387
1972-9,19.499999999999996,0.7026666666666668,199.29999999999998,2.61,15.963333333333335,2.7933333333333334
1972-10,11.600000000000001,0.6816129032258064,144.89999999999998,-7.04516129032258,3.635483870967742,2.5064516129032257
1972-11,8.4,0.7803333333333333,132.2,-23.59,-11.203333333333335,1.5599999999999998
1972-12,8.6,0.7935483870967742,110.60000000000001,-30.093548387096778,-18.461290322580645,1.1838709677419357
1973-1,1.7000000000000002,0.7990322580645162,176.4,-31.738709677419354,-20.403225806451612,0.8096774193548387
1973-2,8.4,0.7575000000000001,184.79999999999998,-29.728571428571428,-17.650000000000002,0.8821428571428571
1973-3,3.5,0.7387096774193549,271.5,-21.8,-7.725806451612903,1.9387096774193548
1973-4,31.2,0.6253333333333334,200.0,-6.989999999999999,4.36,4.173333333333334
1973-5,21.799999999999997,0.5248387096774193,236.9,1.106451612903226,16.56451612903226,4.7774193548387105
1973-6,81.0,0.6566666666666666,309.1,8.546666666666665,24.273333333333333,3.1266666666666665
1973-7,143.29999999999998,0.7551612903225806,265.0,13.141935483870967,25.309677419354838,3.835483870967742
1973-8,92.7,0.8006451612903226,240.80000000000004,7.745161290322581,20.616129032258065,3.4193548387096775
1973-9,11.700000000000001,0.648,283.7,2.246666666666667,20.93,2.2233333333333336
1973-10,3.5000000000000004,0.5138709677419355,245.60000000000002,-8.832258064516129,6.503225806451613,3.064516129032258
1973-11,6.5,0.6913333333333334,147.50000000000003,-18.146666666666665,-6.413333333333333,2.7066666666666666
1973-12,3.3000000000000003,0.7629032258064516,149.1,-27.025806451612905,-17.1,1.1064516129032258
1974-1,1.8,0.7845161290322581,186.29999999999998,-30.66774193548387,-19.26451612903226,0.5774193548387097
1974-2,3.2,0.7139285714285715,178.5,-28.59642857142857,-16.089285714285715,2.0714285714285716
1974-3,4.8999999999999995,0.66,264.3,-19.27741935483871,-5.467741935483871,1.8870967741935485
1974-4,7.8,0.5263333333333333,247.3,-7.533333333333333,6.83,4.069999999999999
1974-5,41.6,0.5448387096774193,260.8,-0.11290322580645164,15.564516129032258,4.790322580645161
1974-6,57.900000000000006,0.646,261.2,7.433333333333334,22.443333333333335,3.3533333333333335
1974-7,120.6,0.7941935483870968,214.3,14.519354838709678,26.241935483870968,2.5193548387096776
1974-8,34.7,0.765483870967742,279.0,8.787096774193548,24.161290322580644,1.964516129032258
1974-9,44.699999999999996,0.759,178.9,3.3400000000000003,16.986666666666668,2.4200000000000004
1974-10,11.700000000000001,0.5829032258064516,201.39999999999998,-9.30967741935484,5.1,3.7903225806451615
1974-11,4.5,0.7550000000000001,144.7,-21.93,-10.063333333333333,2.0033333333333334
1974-12,2.2,0.8235483870967742,125.00000000000001,-30.822580645161292,-20.46451612903226,1.2838709677419355
1975-1,1.6,0.8403225806451613,171.3,-29.606451612903225,-19.112903225806452,0.964516129032258
1975-2,3.0000000000000004,0.8067857142857143,192.60000000000002,-29.421428571428574,-16.182142857142857,1.0035714285714286
1975-3,0.2,0.6506451612903227,268.80000000000007,-17.77741935483871,-1.9451612903225808,2.5
1975-4,8.8,0.5586666666666668,217.39999999999998,-4.166666666666667,10.74,3.4933333333333336
1975-5,13.200000000000001,0.4996774193548387,273.7,2.1258064516129034,19.46129032258065,4.748387096774194
1975-6,21.9,0.6616666666666667,290.2,8.623333333333333,24.453333333333333,3.1933333333333334
1975-7,98.7,0.7803225806451614,261.7,11.496774193548386,24.048387096774192,2.9838709677419355
1975-8,13.600000000000001,0.6532258064516129,308.0999999999999,9.154838709677419,25.338709677419356,3.0806451612903225
1975-9,41.3,0.657,232.79999999999998,1.86,17.276666666666664,3.3400000000000003
1975-10,20.000000000000004,0.6545161290322581,212.29999999999998,-7.2774193548387105,6.445161290322581,2.6193548387096777
1975-11,6.6000000000000005,0.7846666666666666,134.0,-16.856666666666666,-5.503333333333334,2.01
1975-12,1.6,0.7387096774193549,161.30000000000004,-28.4741935483871,-18.65806451612903,1.2129032258064516
1976-1,3.4000000000000004,0.7393548387096774,166.89999999999998,-28.096774193548388,-18.719354838709677,1.364516129032258
1976-2,1.5,0.7186206896551725,217.20000000000002,-27.36551724137931,-14.89655172413793,1.7758620689655173
1976-3,5.300000000000001,0.6616129032258065,292.1,-20.89032258064516,-6.870967741935484,1.6580645161290322
1976-4,37.2,0.5896666666666667,260.9,-7.22,6.37,3.686666666666667
1976-5,55.5,0.4732258064516129,274.59999999999997,1.0161290322580645,16.18064516129032,4.835483870967742
1976-6,39.60000000000001,0.613448275862069,259.59999999999997,5.153333333333333,20.69333333333333,2.927586206896552
1976-7,103.2,0.7616129032258064,288.2,11.33548387096774,25.874193548387098,2.1580645161290324
1976-8,151.1,0.802,248.8,7.048387096774194,19.95483870967742,2.0733333333333333
1976-9,18.4,0.675,214.20000000000002,2.5833333333333335,18.220000000000002,1.9800000000000002
1976-10,1.5999999999999999,0.5987096774193549,201.40000000000003,-9.703225806451613,6.17741935483871,2.1516129032258067
1976-11,1.4000000000000001,0.7776666666666667,188.89999999999998,-22.243333333333336,-9.556666666666667,0.9133333333333334
1976-12,3.1,0.8746666666666666,94.69999999999999,-32.92903225806452,-21.72258064516129,0.22000000000000003
1977-1,2.6,0.6558064516129033,81.70000000000002,-40.69677419354839,-25.26451612903226,0.7935483870967742
1977-2,1.4,0.6785714285714286,114.60000000000001,-35.575,-17.72142857142857,1.0392857142857144
1977-3,3.3000000000000003,0.6843333333333333,169.20000000000002,-21.741935483870968,-4.509677419354839,2.3586206896551727
1977-4,13.2,0.621,179.00000000000003,-7.463333333333334,7.78,3.033333333333333
1977-5,54.2,0.5522222222222223,244.79999999999998,0.2000000000000001,18.283870967741933,3.466666666666667
1977-6,116.10000000000001,0.7132142857142857,194.6,9.1,22.453333333333333,2.45
1977-7,213.3,0.8106451612903226,171.70000000000002,12.274193548387096,24.4,1.6857142857142857
1977-8,26.900000000000002,0.7712903225806451,301.4,8.864516129032259,23.55483870967742,
1977-9,13.9,0.6649999999999999,216.59999999999997,-0.30333333333333334,18.05,2.409090909090909
1977-10,1.2,0.5725806451612904,200.8,-8.648387096774194,8.929032258064517,2.52258064516129
1977-11,2.6000000000000005,0.7566666666666666,159.9,-20.490000000000002,-5.443333333333333,1.8066666666666669
1977-12,7.000000000000001,0.8025806451612904,132.6,-32.71290322580645,-18.56451612903226,0.4870967741935484
1978-1,1.3000000000000003,0.7619354838709678,162.49999999999997,-37.038709677419355,-21.687096774193552,0.5774193548387097
1978-2,1.7,0.7117857142857142,202.2,-33.614285714285714,-15.960714285714287,1.6428571428571428
1978-3,4.5,0.6951612903225807,264.3,-23.703225806451616,-5.496774193548387,2.2548387096774194
1978-4,12.500000000000002,0.5376666666666666,265.90000000000003,-7.203333333333333,9.413333333333332,3.6133333333333337
1978-5,38.0,0.4625806451612903,228.29999999999998,-0.6774193548387096,16.687096774193545,4.648387096774194
1978-6,60.599999999999994,0.7056666666666668,180.8,8.517241379310345,23.373333333333335,3.436666666666667
1978-7,105.19999999999999,0.782258064516129,241.7,8.76774193548387,23.43548387096774,2.6451612903225805
1978-8,29.800000000000004,0.7625806451612903,281.90000000000003,8.080645161290322,23.238709677419354,2.2161290322580647
1978-9,54.900000000000006,0.6793333333333333,208.0,0.9966666666666667,17.226666666666667,2.87
1978-10,16.8,0.645483870967742,176.39999999999998,-9.493548387096775,5.732258064516129,3.074193548387097
